© Data Science Training by Kirill Eremenko,,,,,,,,,,,,,,,,
Stats,,,,,,,,,,Confusion Matrix,,,,,Predicted,
4389,0,0.315268962,2006,20.1%,408.6222,20.1%,969,47.6%,,,,,,,,
9532,0,0.315005747,2007,20.1%,408.8259,20.1%,969,47.6%,,,,,,,,
6201,0,0.314939231,2008,20.1%,409.0296,20.1%,969,47.6%,,,,,,,,
5821,0,0.314925246,2009,20.1%,409.2333,20.1%,969,47.6%,,,,,,,,
7507,1,0.314913395,2010,20.1%,409.437,20.1%,970,47.6%,,,,,,,,
9052,0,0.314910225,2011,20.1%,409.6407,20.1%,970,47.6%,,,,,,,,
440,0,0.314789854,2012,20.1%,409.8444,20.1%,970,47.6%,,,,,,,,
7610,0,0.314712606,2013,20.1%,410.0481,20.1%,970,47.6%,,,,,,,,
9237,0,0.314676915,2014,20.1%,410.2518,20.1%,970,47.6%,,,,,,,,
876,0,0.314657845,2015,20.2%,410.4555,20.2%,970,47.6%,,,,,,,,
4474,0,0.314557762,2016,20.2%,410.6592,20.2%,970,47.6%,,,,,,,,
4337,1,0.314529735,2017,20.2%,410.8629,20.2%,971,47.7%,,,,,,,,
8495,0,0.314481015,2018,20.2%,411.0666,20.2%,971,47.7%,,,,,,,,
4251,0,0.314432892,2019,20.2%,411.2703,20.2%,971,47.7%,,,,,,,,
7471,0,0.313987227,2020,20.2%,411.474,20.2%,971,47.7%,,,,,,,,
6923,0,0.313956726,2021,20.2%,411.6777,20.2%,971,47.7%,,,,,,,,
2715,0,0.313885782,2022,20.2%,411.8814,20.2%,971,47.7%,,,,,,,,
5709,0,0.313879806,2023,20.2%,412.0851,20.2%,971,47.7%,,,,,,,,
5850,0,0.313731105,2024,20.2%,412.2888,20.2%,971,47.7%,,,,,,,,
3211,0,0.313678855,2025,20.3%,412.4925,20.3%,971,47.7%,,,,,,,,
8411,0,0.313656429,2026,20.3%,412.6962,20.3%,971,47.7%,,,,,,,,
8215,0,0.313614897,2027,20.3%,412.8999,20.3%,971,47.7%,,,,,,,,
2410,0,0.31356422,2028,20.3%,413.1036,20.3%,971,47.7%,,,,,,,,
6189,1,0.313312582,2029,20.3%,413.3073,20.3%,972,47.7%,,,,,,,,
4027,1,0.313251237,2030,20.3%,413.511,20.3%,973,47.8%,,,,,,,,
5281,1,0.313150189,2031,20.3%,413.7147,20.3%,974,47.8%,,,,,,,,
4243,1,0.313079131,2032,20.3%,413.9184,20.3%,975,47.9%,,,,,,,,
7529,0,0.313011657,2033,20.3%,414.1221,20.3%,975,47.9%,,,,,,,,
2746,0,0.31293011,2034,20.3%,414.3258,20.3%,975,47.9%,,,,,,,,
8564,1,0.312799104,2035,20.4%,414.5295,20.4%,976,47.9%,,,,,,,,
4549,1,0.312796526,2036,20.4%,414.7332,20.4%,977,48.0%,,,,,,,,
9368,1,0.312723485,2037,20.4%,414.9369,20.4%,978,48.0%,,,,,,,,
4167,1,0.312654577,2038,20.4%,415.1406,20.4%,979,48.1%,,,,,,,,
8956,1,0.312610926,2039,20.4%,415.3443,20.4%,980,48.1%,,,,,,,,
484,0,0.312533296,2040,20.4%,415.548,20.4%,980,48.1%,,,,,,,,
2892,0,0.312516415,2041,20.4%,415.7517,20.4%,980,48.1%,,,,,,,,
6381,1,0.312499223,2042,20.4%,415.9554,20.4%,981,48.2%,,,,,,,,
8566,1,0.312391523,2043,20.4%,416.1591,20.4%,982,48.2%,,,,,,,,
3571,1,0.312120144,2044,20.4%,416.3628,20.4%,983,48.3%,,,,,,,,
4608,1,0.312058328,2045,20.5%,416.5665,20.5%,984,48.3%,,,,,,,,
1504,1,0.311654101,2046,20.5%,416.7702,20.5%,985,48.4%,,,,,,,,
6540,1,0.311593833,2047,20.5%,416.9739,20.5%,986,48.4%,,,,,,,,
1331,0,0.311587163,2048,20.5%,417.1776,20.5%,986,48.4%,,,,,,,,
8782,0,0.31152889,2049,20.5%,417.3813,20.5%,986,48.4%,,,,,,,,
8382,0,0.311450619,2050,20.5%,417.585,20.5%,986,48.4%,,,,,,,,
1180,0,0.311442393,2051,20.5%,417.7887,20.5%,986,48.4%,,,,,,,,
2099,1,0.311297422,2052,20.5%,417.9924,20.5%,987,48.5%,,,,,,,,
4006,1,0.311250949,2053,20.5%,418.1961,20.5%,988,48.5%,,,,,,,,
6752,1,0.311231419,2054,20.5%,418.3998,20.5%,989,48.6%,,,,,,,,
9525,0,0.310986888,2055,20.6%,418.6035,20.6%,989,48.6%,,,,,,,,
144,1,0.310783031,2056,20.6%,418.8072,20.6%,990,48.6%,,,,,,,,
9191,0,0.310719271,2057,20.6%,419.0109,20.6%,990,48.6%,,,,,,,,
8123,1,0.310708568,2058,20.6%,419.2146,20.6%,991,48.6%,,,,,,,,
7888,0,0.310700401,2059,20.6%,419.4183,20.6%,991,48.6%,,,,,,,,
437,0,0.310686645,2060,20.6%,419.622,20.6%,991,48.6%,,,,,,,,
1503,0,0.310596891,2061,20.6%,419.8257,20.6%,991,48.6%,,,,,,,,
7579,0,0.310554722,2062,20.6%,420.0294,20.6%,991,48.6%,,,,,,,,
4558,0,0.310524515,2063,20.6%,420.2331,20.6%,991,48.6%,,,,,,,,
8081,0,0.310421013,2064,20.6%,420.4368,20.6%,991,48.6%,,,,,,,,
6329,0,0.310354757,2065,20.7%,420.6405,20.7%,991,48.6%,,,,,,,,
7918,0,0.310322823,2066,20.7%,420.8442,20.7%,991,48.6%,,,,,,,,
5640,0,0.310322272,2067,20.7%,421.0479,20.7%,991,48.6%,,,,,,,,
9010,0,0.310319152,2068,20.7%,421.2516,20.7%,991,48.6%,,,,,,,,
9656,0,0.310233931,2069,20.7%,421.4553,20.7%,991,48.6%,,,,,,,,
5681,1,0.309961803,2070,20.7%,421.659,20.7%,992,48.7%,,,,,,,,
4678,1,0.309928363,2071,20.7%,421.8627,20.7%,993,48.7%,,,,,,,,
4915,0,0.309821337,2072,20.7%,422.0664,20.7%,993,48.7%,,,,,,,,
3343,0,0.309642653,2073,20.7%,422.2701,20.7%,993,48.7%,,,,,,,,
4096,0,0.309548699,2074,20.7%,422.4738,20.7%,993,48.7%,,,,,,,,
2966,0,0.309526573,2075,20.8%,422.6775,20.8%,993,48.7%,,,,,,,,
2302,0,0.309393726,2076,20.8%,422.8812,20.8%,993,48.7%,,,,,,,,
9934,0,0.309246609,2077,20.8%,423.0849,20.8%,993,48.7%,,,,,,,,
9953,0,0.309233835,2078,20.8%,423.2886,20.8%,993,48.7%,,,,,,,,
7873,0,0.309175636,2079,20.8%,423.4923,20.8%,993,48.7%,,,,,,,,
5536,1,0.309165609,2080,20.8%,423.696,20.8%,994,48.8%,,,,,,,,
9898,0,0.309105403,2081,20.8%,423.8997,20.8%,994,48.8%,,,,,,,,
9747,0,0.308799478,2082,20.8%,424.1034,20.8%,994,48.8%,,,,,,,,
7298,0,0.308586917,2083,20.8%,424.3071,20.8%,994,48.8%,,,,,,,,
9156,0,0.308492316,2084,20.8%,424.5108,20.8%,994,48.8%,,,,,,,,
2816,0,0.30848411,2085,20.9%,424.7145,20.9%,994,48.8%,,,,,,,,
1072,0,0.308369177,2086,20.9%,424.9182,20.9%,994,48.8%,,,,,,,,
7393,0,0.308317073,2087,20.9%,425.1219,20.9%,994,48.8%,,,,,,,,
3697,0,0.308063026,2088,20.9%,425.3256,20.9%,994,48.8%,,,,,,,,
3152,0,0.308002119,2089,20.9%,425.5293,20.9%,994,48.8%,,,,,,,,
7932,0,0.307960109,2090,20.9%,425.733,20.9%,994,48.8%,,,,,,,,
1609,0,0.307835529,2091,20.9%,425.9367,20.9%,994,48.8%,,,,,,,,
6993,1,0.307829461,2092,20.9%,426.1404,20.9%,995,48.8%,,,,,,,,
5054,0,0.307779547,2093,20.9%,426.3441,20.9%,995,48.8%,,,,,,,,
246,1,0.307774273,2094,20.9%,426.5478,20.9%,996,48.9%,,,,,,,,
4642,0,0.307709831,2095,21.0%,426.7515,21.0%,996,48.9%,,,,,,,,
187,0,0.30767191,2096,21.0%,426.9552,21.0%,996,48.9%,,,,,,,,
239,1,0.307602641,2097,21.0%,427.1589,21.0%,997,48.9%,,,,,,,,
6243,0,0.307538402,2098,21.0%,427.3626,21.0%,997,48.9%,,,,,,,,
365,0,0.307320712,2099,21.0%,427.5663,21.0%,997,48.9%,,,,,,,,
9593,0,0.307054877,2100,21.0%,427.77,21.0%,997,48.9%,,,,,,,,
5564,0,0.307053821,2101,21.0%,427.9737,21.0%,997,48.9%,,,,,,,,
8479,0,0.306953933,2102,21.0%,428.1774,21.0%,997,48.9%,,,,,,,,
806,1,0.306868837,2103,21.0%,428.3811,21.0%,998,49.0%,,,,,,,,
3981,0,0.306830409,2104,21.0%,428.5848,21.0%,998,49.0%,,,,,,,,
3369,0,0.306812158,2105,21.1%,428.7885,21.1%,998,49.0%,,,,,,,,
5893,0,0.306799934,2106,21.1%,428.9922,21.1%,998,49.0%,,,,,,,,
1109,0,0.306745929,2107,21.1%,429.1959,21.1%,998,49.0%,,,,,,,,
1913,1,0.306743072,2108,21.1%,429.3996,21.1%,999,49.0%,,,,,,,,
8586,1,0.306715154,2109,21.1%,429.6033,21.1%,1000,49.1%,,,,,,,,
4356,0,0.3066816,2110,21.1%,429.807,21.1%,1000,49.1%,,,,,,,,
8184,0,0.306640366,2111,21.1%,430.0107,21.1%,1000,49.1%,,,,,,,,
4829,0,0.306504916,2112,21.1%,430.2144,21.1%,1000,49.1%,,,,,,,,
8462,0,0.306401309,2113,21.1%,430.4181,21.1%,1000,49.1%,,,,,,,,
8285,0,0.306396471,2114,21.1%,430.6218,21.1%,1000,49.1%,,,,,,,,
4679,0,0.306224775,2115,21.2%,430.8255,21.2%,1000,49.1%,,,,,,,,
364,0,0.306115842,2116,21.2%,431.0292,21.2%,1000,49.1%,,,,,,,,
6693,0,0.306045019,2117,21.2%,431.2329,21.2%,1000,49.1%,,,,,,,,
5192,0,0.306019245,2118,21.2%,431.4366,21.2%,1000,49.1%,,,,,,,,
7415,0,0.30600761,2119,21.2%,431.6403,21.2%,1000,49.1%,,,,,,,,
8359,1,0.30594169,2120,21.2%,431.844,21.2%,1001,49.1%,,,,,,,,
802,0,0.305780909,2121,21.2%,432.0477,21.2%,1001,49.1%,,,,,,,,
4551,0,0.305696258,2122,21.2%,432.2514,21.2%,1001,49.1%,,,,,,,,
8229,0,0.30560475,2123,21.2%,432.4551,21.2%,1001,49.1%,,,,,,,,
1700,0,0.305416896,2124,21.2%,432.6588,21.2%,1001,49.1%,,,,,,,,
1942,0,0.305372965,2125,21.3%,432.8625,21.3%,1001,49.1%,,,,,,,,
8896,0,0.305268212,2126,21.3%,433.0662,21.3%,1001,49.1%,,,,,,,,
7803,0,0.305258838,2127,21.3%,433.2699,21.3%,1001,49.1%,,,,,,,,
2518,0,0.304871017,2128,21.3%,433.4736,21.3%,1001,49.1%,,,,,,,,
6713,0,0.304815814,2129,21.3%,433.6773,21.3%,1001,49.1%,,,,,,,,
5782,0,0.304745626,2130,21.3%,433.881,21.3%,1001,49.1%,,,,,,,,
3273,1,0.304740986,2131,21.3%,434.0847,21.3%,1002,49.2%,,,,,,,,
3209,0,0.30467083,2132,21.3%,434.2884,21.3%,1002,49.2%,,,,,,,,
5622,0,0.30436703,2133,21.3%,434.4921,21.3%,1002,49.2%,,,,,,,,
89,1,0.304012629,2134,21.3%,434.6958,21.3%,1003,49.2%,,,,,,,,
2967,1,0.303933592,2135,21.4%,434.8995,21.4%,1004,49.3%,,,,,,,,
2187,1,0.303931208,2136,21.4%,435.1032,21.4%,1005,49.3%,,,,,,,,
8890,0,0.303846926,2137,21.4%,435.3069,21.4%,1005,49.3%,,,,,,,,
8095,0,0.303796215,2138,21.4%,435.5106,21.4%,1005,49.3%,,,,,,,,
1043,1,0.30376936,2139,21.4%,435.7143,21.4%,1006,49.4%,,,,,,,,
4349,0,0.303758947,2140,21.4%,435.918,21.4%,1006,49.4%,,,,,,,,
9176,0,0.303752359,2141,21.4%,436.1217,21.4%,1006,49.4%,,,,,,,,
6795,0,0.303534838,2142,21.4%,436.3254,21.4%,1006,49.4%,,,,,,,,
4842,1,0.303468682,2143,21.4%,436.5291,21.4%,1007,49.4%,,,,,,,,
182,0,0.303274277,2144,21.4%,436.7328,21.4%,1007,49.4%,,,,,,,,
4278,0,0.302879899,2145,21.5%,436.9365,21.5%,1007,49.4%,,,,,,,,
8464,1,0.302749942,2146,21.5%,437.1402,21.5%,1008,49.5%,,,,,,,,
5296,0,0.302725748,2147,21.5%,437.3439,21.5%,1008,49.5%,,,,,,,,
7657,0,0.302713116,2148,21.5%,437.5476,21.5%,1008,49.5%,,,,,,,,
5285,0,0.302399809,2149,21.5%,437.7513,21.5%,1008,49.5%,,,,,,,,
3818,1,0.302297223,2150,21.5%,437.955,21.5%,1009,49.5%,,,,,,,,
1119,0,0.302244378,2151,21.5%,438.1587,21.5%,1009,49.5%,,,,,,,,
292,0,0.302142586,2152,21.5%,438.3624,21.5%,1009,49.5%,,,,,,,,
2387,0,0.302084584,2153,21.5%,438.5661,21.5%,1009,49.5%,,,,,,,,
9922,0,0.301789015,2154,21.5%,438.7698,21.5%,1009,49.5%,,,,,,,,
3839,1,0.301701553,2155,21.6%,438.9735,21.6%,1010,49.6%,,,,,,,,
6185,1,0.301688523,2156,21.6%,439.1772,21.6%,1011,49.6%,,,,,,,,
4757,1,0.301546063,2157,21.6%,439.3809,21.6%,1012,49.7%,,,,,,,,
1899,1,0.301481657,2158,21.6%,439.5846,21.6%,1013,49.7%,,,,,,,,
110,1,0.301462303,2159,21.6%,439.7883,21.6%,1014,49.8%,,,,,,,,
9181,0,0.301383032,2160,21.6%,439.992,21.6%,1014,49.8%,,,,,,,,
4859,0,0.301226936,2161,21.6%,440.1957,21.6%,1014,49.8%,,,,,,,,
5967,0,0.301018689,2162,21.6%,440.3994,21.6%,1014,49.8%,,,,,,,,
7191,0,0.300931373,2163,21.6%,440.6031,21.6%,1014,49.8%,,,,,,,,
3786,0,0.300899325,2164,21.6%,440.8068,21.6%,1014,49.8%,,,,,,,,
7876,0,0.300871792,2165,21.7%,441.0105,21.7%,1014,49.8%,,,,,,,,
3327,1,0.300632284,2166,21.7%,441.2142,21.7%,1015,49.8%,,,,,,,,
9266,1,0.300464967,2167,21.7%,441.4179,21.7%,1016,49.9%,,,,,,,,
9304,0,0.300365886,2168,21.7%,441.6216,21.7%,1016,49.9%,,,,,,,,
6210,1,0.3003363,2169,21.7%,441.8253,21.7%,1017,49.9%,,,,,,,,
3913,0,0.300245653,2170,21.7%,442.029,21.7%,1017,49.9%,,,,,,,,
9813,0,0.300180048,2171,21.7%,442.2327,21.7%,1017,49.9%,,,,,,,,
1434,0,0.300121469,2172,21.7%,442.4364,21.7%,1017,49.9%,,,,,,,,
6397,0,0.300111983,2173,21.7%,442.6401,21.7%,1017,49.9%,,,,,,,,
9686,0,0.300090768,2174,21.7%,442.8438,21.7%,1017,49.9%,,,,,,,,
4054,0,0.299898629,2175,21.8%,443.0475,21.8%,1017,49.9%,,,,,,,,
3782,0,0.299835702,2176,21.8%,443.2512,21.8%,1017,49.9%,,,,,,,,
1732,0,0.29981403,2177,21.8%,443.4549,21.8%,1017,49.9%,,,,,,,,
5409,0,0.299648114,2178,21.8%,443.6586,21.8%,1017,49.9%,,,,,,,,
1806,0,0.299632232,2179,21.8%,443.8623,21.8%,1017,49.9%,,,,,,,,
8038,0,0.299589925,2180,21.8%,444.066,21.8%,1017,49.9%,,,,,,,,
1965,1,0.299536162,2181,21.8%,444.2697,21.8%,1018,50.0%,,,,,,,,
4200,0,0.29925202,2182,21.8%,444.4734,21.8%,1018,50.0%,,,,,,,,
2708,0,0.299201092,2183,21.8%,444.6771,21.8%,1018,50.0%,,,,,,,,
4283,0,0.299105515,2184,21.8%,444.8808,21.8%,1018,50.0%,,,,,,,,
9721,0,0.299091887,2185,21.9%,445.0845,21.9%,1018,50.0%,,,,,,,,
8758,0,0.299004712,2186,21.9%,445.2882,21.9%,1018,50.0%,,,,,,,,
7106,0,0.298925859,2187,21.9%,445.4919,21.9%,1018,50.0%,,,,,,,,
4695,0,0.29879618,2188,21.9%,445.6956,21.9%,1018,50.0%,,,,,,,,
9257,0,0.298749988,2189,21.9%,445.8993,21.9%,1018,50.0%,,,,,,,,
8802,1,0.298717929,2190,21.9%,446.103,21.9%,1019,50.0%,,,,,,,,
9687,0,0.298682361,2191,21.9%,446.3067,21.9%,1019,50.0%,,,,,,,,
2983,0,0.298522277,2192,21.9%,446.5104,21.9%,1019,50.0%,,,,,,,,
500,1,0.29851806,2193,21.9%,446.7141,21.9%,1020,50.1%,,,,,,,,
6771,0,0.298501164,2194,21.9%,446.9178,21.9%,1020,50.1%,,,,,,,,
3562,0,0.298491046,2195,22.0%,447.1215,22.0%,1020,50.1%,,,,,,,,
2879,0,0.298472021,2196,22.0%,447.3252,22.0%,1020,50.1%,,,,,,,,
9057,1,0.298431494,2197,22.0%,447.5289,22.0%,1021,50.1%,,,,,,,,
1262,0,0.298218264,2198,22.0%,447.7326,22.0%,1021,50.1%,,,,,,,,
3492,0,0.298065313,2199,22.0%,447.9363,22.0%,1021,50.1%,,,,,,,,
8510,0,0.298051709,2200,22.0%,448.14,22.0%,1021,50.1%,,,,,,,,
299,0,0.297939963,2201,22.0%,448.3437,22.0%,1021,50.1%,,,,,,,,
52,0,0.297936322,2202,22.0%,448.5474,22.0%,1021,50.1%,,,,,,,,
6435,0,0.297910824,2203,22.0%,448.7511,22.0%,1021,50.1%,,,,,,,,
6052,0,0.297786179,2204,22.0%,448.9548,22.0%,1021,50.1%,,,,,,,,
944,0,0.297773356,2205,22.1%,449.1585,22.1%,1021,50.1%,,,,,,,,
8547,0,0.297736805,2206,22.1%,449.3622,22.1%,1021,50.1%,,,,,,,,
2080,0,0.297729899,2207,22.1%,449.5659,22.1%,1021,50.1%,,,,,,,,
2153,1,0.29769714,2208,22.1%,449.7696,22.1%,1022,50.2%,,,,,,,,
357,0,0.297598857,2209,22.1%,449.9733,22.1%,1022,50.2%,,,,,,,,
8984,0,0.297577085,2210,22.1%,450.177,22.1%,1022,50.2%,,,,,,,,
3311,0,0.297551787,2211,22.1%,450.3807,22.1%,1022,50.2%,,,,,,,,
2898,0,0.297450617,2212,22.1%,450.5844,22.1%,1022,50.2%,,,,,,,,
965,1,0.297383968,2213,22.1%,450.7881,22.1%,1023,50.2%,,,,,,,,
9809,0,0.297344085,2214,22.1%,450.9918,22.1%,1023,50.2%,,,,,,,,
3690,0,0.297288373,2215,22.2%,451.1955,22.2%,1023,50.2%,,,,,,,,
2655,1,0.297248274,2216,22.2%,451.3992,22.2%,1024,50.3%,,,,,,,,
4563,0,0.296750861,2217,22.2%,451.6029,22.2%,1024,50.3%,,,,,,,,
7262,0,0.296748868,2218,22.2%,451.8066,22.2%,1024,50.3%,,,,,,,,
178,0,0.296638904,2219,22.2%,452.0103,22.2%,1024,50.3%,,,,,,,,
478,0,0.296568027,2220,22.2%,452.214,22.2%,1024,50.3%,,,,,,,,
2405,1,0.296336079,2221,22.2%,452.4177,22.2%,1025,50.3%,,,,,,,,
7975,1,0.295779785,2222,22.2%,452.6214,22.2%,1026,50.4%,,,,,,,,
654,1,0.295730893,2223,22.2%,452.8251,22.2%,1027,50.4%,,,,,,,,
5629,0,0.295707886,2224,22.2%,453.0288,22.2%,1027,50.4%,,,,,,,,
9729,1,0.295700498,2225,22.3%,453.2325,22.3%,1028,50.5%,,,,,,,,
3013,0,0.295577184,2226,22.3%,453.4362,22.3%,1028,50.5%,,,,,,,,
6113,0,0.295478542,2227,22.3%,453.6399,22.3%,1028,50.5%,,,,,,,,
9463,0,0.295476985,2228,22.3%,453.8436,22.3%,1028,50.5%,,,,,,,,
5527,0,0.295459317,2229,22.3%,454.0473,22.3%,1028,50.5%,,,,,,,,
8188,0,0.295457872,2230,22.3%,454.251,22.3%,1028,50.5%,,,,,,,,
540,1,0.295397254,2231,22.3%,454.4547,22.3%,1029,50.5%,,,,,,,,
8821,0,0.29528208,2232,22.3%,454.6584,22.3%,1029,50.5%,,,,,,,,
9810,1,0.295230664,2233,22.3%,454.8621,22.3%,1030,50.6%,,,,,,,,
1776,0,0.29519643,2234,22.3%,455.0658,22.3%,1030,50.6%,,,,,,,,
3535,0,0.295126524,2235,22.4%,455.2695,22.4%,1030,50.6%,,,,,,,,
8740,0,0.295098955,2236,22.4%,455.4732,22.4%,1030,50.6%,,,,,,,,
4011,0,0.294640391,2237,22.4%,455.6769,22.4%,1030,50.6%,,,,,,,,
2981,0,0.294589731,2238,22.4%,455.8806,22.4%,1030,50.6%,,,,,,,,
6377,1,0.294547777,2239,22.4%,456.0843,22.4%,1031,50.6%,,,,,,,,
6804,1,0.294516113,2240,22.4%,456.288,22.4%,1032,50.7%,,,,,,,,
1167,0,0.294480063,2241,22.4%,456.4917,22.4%,1032,50.7%,,,,,,,,
3823,0,0.294309285,2242,22.4%,456.6954,22.4%,1032,50.7%,,,,,,,,
7399,1,0.293997892,2243,22.4%,456.8991,22.4%,1033,50.7%,,,,,,,,
6703,1,0.293994863,2244,22.4%,457.1028,22.4%,1034,50.8%,,,,,,,,
3618,1,0.293807031,2245,22.5%,457.3065,22.5%,1035,50.8%,,,,,,,,
7182,1,0.293727701,2246,22.5%,457.5102,22.5%,1036,50.9%,,,,,,,,
9535,0,0.293595812,2247,22.5%,457.7139,22.5%,1036,50.9%,,,,,,,,
8582,0,0.293533789,2248,22.5%,457.9176,22.5%,1036,50.9%,,,,,,,,
191,1,0.293440039,2249,22.5%,458.1213,22.5%,1037,50.9%,,,,,,,,
8,1,0.29332809,2250,22.5%,458.325,22.5%,1038,51.0%,,,,,,,,
6164,0,0.293304279,2251,22.5%,458.5287,22.5%,1038,51.0%,,,,,,,,
3770,0,0.293225885,2252,22.5%,458.7324,22.5%,1038,51.0%,,,,,,,,
8061,1,0.29317437,2253,22.5%,458.9361,22.5%,1039,51.0%,,,,,,,,
3602,1,0.293087188,2254,22.5%,459.1398,22.5%,1040,51.1%,,,,,,,,
7110,0,0.293008539,2255,22.6%,459.3435,22.6%,1040,51.1%,,,,,,,,
1279,0,0.292920546,2256,22.6%,459.5472,22.6%,1040,51.1%,,,,,,,,
8451,0,0.292871357,2257,22.6%,459.7509,22.6%,1040,51.1%,,,,,,,,
7188,0,0.29286862,2258,22.6%,459.9546,22.6%,1040,51.1%,,,,,,,,
6115,1,0.292844428,2259,22.6%,460.1583,22.6%,1041,51.1%,,,,,,,,
5525,0,0.292763028,2260,22.6%,460.362,22.6%,1041,51.1%,,,,,,,,
2722,1,0.292749011,2261,22.6%,460.5657,22.6%,1042,51.2%,,,,,,,,
2533,0,0.292713684,2262,22.6%,460.7694,22.6%,1042,51.2%,,,,,,,,
6794,1,0.29267746,2263,22.6%,460.9731,22.6%,1043,51.2%,,,,,,,,
1336,1,0.292568159,2264,22.6%,461.1768,22.6%,1044,51.3%,,,,,,,,
7688,1,0.292545007,2265,22.7%,461.3805,22.7%,1045,51.3%,,,,,,,,
4599,0,0.292400783,2266,22.7%,461.5842,22.7%,1045,51.3%,,,,,,,,
3193,0,0.292335554,2267,22.7%,461.7879,22.7%,1045,51.3%,,,,,,,,
8764,1,0.292250214,2268,22.7%,461.9916,22.7%,1046,51.4%,,,,,,,,
6652,0,0.292055327,2269,22.7%,462.1953,22.7%,1046,51.4%,,,,,,,,
7465,1,0.292049912,2270,22.7%,462.399,22.7%,1047,51.4%,,,,,,,,
2085,1,0.291991076,2271,22.7%,462.6027,22.7%,1048,51.4%,,,,,,,,
7050,1,0.291978805,2272,22.7%,462.8064,22.7%,1049,51.5%,,,,,,,,
2445,0,0.291869671,2273,22.7%,463.0101,22.7%,1049,51.5%,,,,,,,,
9015,0,0.291858784,2274,22.7%,463.2138,22.7%,1049,51.5%,,,,,,,,
2042,0,0.291830433,2275,22.8%,463.4175,22.8%,1049,51.5%,,,,,,,,
3468,0,0.291765058,2276,22.8%,463.6212,22.8%,1049,51.5%,,,,,,,,
2534,0,0.291664439,2277,22.8%,463.8249,22.8%,1049,51.5%,,,,,,,,
3644,0,0.291655094,2278,22.8%,464.0286,22.8%,1049,51.5%,,,,,,,,
7588,0,0.291557331,2279,22.8%,464.2323,22.8%,1049,51.5%,,,,,,,,
6876,1,0.291549156,2280,22.8%,464.436,22.8%,1050,51.5%,,,,,,,,
9894,0,0.291541894,2281,22.8%,464.6397,22.8%,1050,51.5%,,,,,,,,
4672,1,0.291523635,2282,22.8%,464.8434,22.8%,1051,51.6%,,,,,,,,
4201,0,0.291496433,2283,22.8%,465.0471,22.8%,1051,51.6%,,,,,,,,
5083,1,0.291450789,2284,22.8%,465.2508,22.8%,1052,51.6%,,,,,,,,
5102,0,0.291274307,2285,22.9%,465.4545,22.9%,1052,51.6%,,,,,,,,
4083,1,0.291265609,2286,22.9%,465.6582,22.9%,1053,51.7%,,,,,,,,
4655,1,0.291161639,2287,22.9%,465.8619,22.9%,1054,51.7%,,,,,,,,
7576,0,0.291077085,2288,22.9%,466.0656,22.9%,1054,51.7%,,,,,,,,
912,0,0.291067128,2289,22.9%,466.2693,22.9%,1054,51.7%,,,,,,,,
3348,0,0.291045212,2290,22.9%,466.473,22.9%,1054,51.7%,,,,,,,,
712,0,0.290993564,2291,22.9%,466.6767,22.9%,1054,51.7%,,,,,,,,
7309,1,0.290837935,2292,22.9%,466.8804,22.9%,1055,51.8%,,,,,,,,
5044,0,0.290834284,2293,22.9%,467.0841,22.9%,1055,51.8%,,,,,,,,
7424,0,0.290811744,2294,22.9%,467.2878,22.9%,1055,51.8%,,,,,,,,
3792,0,0.290728925,2295,23.0%,467.4915,23.0%,1055,51.8%,,,,,,,,
5950,1,0.29057387,2296,23.0%,467.6952,23.0%,1056,51.8%,,,,,,,,
1801,0,0.290318029,2297,23.0%,467.8989,23.0%,1056,51.8%,,,,,,,,
6636,0,0.290309905,2298,23.0%,468.1026,23.0%,1056,51.8%,,,,,,,,
2511,0,0.290306598,2299,23.0%,468.3063,23.0%,1056,51.8%,,,,,,,,
821,0,0.290263115,2300,23.0%,468.51,23.0%,1056,51.8%,,,,,,,,
4914,1,0.29014958,2301,23.0%,468.7137,23.0%,1057,51.9%,,,,,,,,
102,0,0.290122579,2302,23.0%,468.9174,23.0%,1057,51.9%,,,,,,,,
3717,0,0.290003379,2303,23.0%,469.1211,23.0%,1057,51.9%,,,,,,,,
4216,1,0.289999488,2304,23.0%,469.3248,23.0%,1058,51.9%,,,,,,,,
8108,0,0.289991326,2305,23.1%,469.5285,23.1%,1058,51.9%,,,,,,,,
1111,1,0.28986274,2306,23.1%,469.7322,23.1%,1059,52.0%,,,,,,,,
3502,0,0.289439796,2307,23.1%,469.9359,23.1%,1059,52.0%,,,,,,,,
2994,0,0.289089281,2308,23.1%,470.1396,23.1%,1059,52.0%,,,,,,,,
4727,0,0.28905749,2309,23.1%,470.3433,23.1%,1059,52.0%,,,,,,,,
1546,0,0.289016653,2310,23.1%,470.547,23.1%,1059,52.0%,,,,,,,,
9324,1,0.289008644,2311,23.1%,470.7507,23.1%,1060,52.0%,,,,,,,,
754,0,0.288976909,2312,23.1%,470.9544,23.1%,1060,52.0%,,,,,,,,
9632,0,0.288929052,2313,23.1%,471.1581,23.1%,1060,52.0%,,,,,,,,
1288,0,0.288700454,2314,23.1%,471.3618,23.1%,1060,52.0%,,,,,,,,
1000,0,0.288690586,2315,23.2%,471.5655,23.2%,1060,52.0%,,,,,,,,
1402,0,0.2886596,2316,23.2%,471.7692,23.2%,1060,52.0%,,,,,,,,
5594,1,0.288559585,2317,23.2%,471.9729,23.2%,1061,52.1%,,,,,,,,
6777,0,0.288468773,2318,23.2%,472.1766,23.2%,1061,52.1%,,,,,,,,
